,zipcode16,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate,icu_beds
25101,62051,14061,Hillsboro,IL,172,Springfield,IL,0.711038961038961
25102,62052,14067,Jerseyville,IL,273,St. Louis,MO,2.4615384615384617
25103,62053,14067,Jerseyville,IL,273,St. Louis,MO,2.4615384615384617
25104,62054,14067,Jerseyville,IL,273,St. Louis,MO,2.4615384615384617
25105,62056,14076,Litchfield,IL,172,Springfield,IL,0.711038961038961
25106,62058,14130,Staunton,IL,273,St. Louis,MO,2.4615384615384617
25107,62059,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25108,62060,14051,Granite City,IL,273,St. Louis,MO,2.4615384615384617
25109,62061,14059,Highland,IL,273,St. Louis,MO,2.4615384615384617
25110,62062,14079,Maryville,IL,273,St. Louis,MO,2.4615384615384617
25111,62063,14002,Alton,IL,273,St. Louis,MO,2.4615384615384617
25112,62065,14067,Jerseyville,IL,273,St. Louis,MO,2.4615384615384617
25113,62067,14002,Alton,IL,273,St. Louis,MO,2.4615384615384617
25114,62069,14076,Litchfield,IL,172,Springfield,IL,0.711038961038961
25115,62070,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25116,62071,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25117,62074,14130,Staunton,IL,273,St. Louis,MO,2.4615384615384617
25118,62075,14061,Hillsboro,IL,172,Springfield,IL,0.711038961038961
25119,62076,14061,Hillsboro,IL,172,Springfield,IL,0.711038961038961
25120,62077,14061,Hillsboro,IL,172,Springfield,IL,0.711038961038961
25121,62078,14066,Jacksonville,IL,172,Springfield,IL,0.711038961038961
25122,62079,14002,Alton,IL,273,St. Louis,MO,2.4615384615384617
25123,62080,14137,Vandalia,IL,172,Springfield,IL,0.711038961038961
25124,62081,14066,Jacksonville,IL,172,Springfield,IL,0.711038961038961
25125,62082,14066,Jacksonville,IL,172,Springfield,IL,0.711038961038961
25126,62083,14102,Pana,IL,172,Springfield,IL,0.711038961038961
25127,62084,14002,Alton,IL,273,St. Louis,MO,2.4615384615384617
25128,62085,14076,Litchfield,IL,172,Springfield,IL,0.711038961038961
25129,62086,14052,Greenville,IL,273,St. Louis,MO,2.4615384615384617
25130,62087,14002,Alton,IL,273,St. Louis,MO,2.4615384615384617
25131,62088,14130,Staunton,IL,273,St. Louis,MO,2.4615384615384617
25132,62089,14061,Hillsboro,IL,172,Springfield,IL,0.711038961038961
25133,62090,14051,Granite City,IL,273,St. Louis,MO,2.4615384615384617
25134,62091,14076,Litchfield,IL,172,Springfield,IL,0.711038961038961
25135,62092,14066,Jacksonville,IL,172,Springfield,IL,0.711038961038961
25136,62093,14076,Litchfield,IL,172,Springfield,IL,0.711038961038961
25137,62094,14061,Hillsboro,IL,172,Springfield,IL,0.711038961038961
25138,62095,14002,Alton,IL,273,St. Louis,MO,2.4615384615384617
25139,62097,14130,Staunton,IL,273,St. Louis,MO,2.4615384615384617
25140,62098,14066,Jacksonville,IL,172,Springfield,IL,0.711038961038961
25141,62201,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25142,62202,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25143,62203,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25144,62204,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25145,62205,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25146,62206,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25147,62207,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25148,62208,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25149,62214,14096,Nashville,IL,273,St. Louis,MO,2.4615384615384617
25150,62215,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25151,62216,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25152,62217,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25153,62218,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25154,62219,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25155,62220,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25156,62221,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25157,62222,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25158,62223,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25159,62225,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25160,62226,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25161,62230,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25162,62231,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25163,62232,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25164,62233,14022,Chester,IL,273,St. Louis,MO,2.4615384615384617
25165,62234,14079,Maryville,IL,273,St. Louis,MO,2.4615384615384617
25166,62236,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25167,62237,14126,Sparta,IL,273,St. Louis,MO,2.4615384615384617
25168,62238,14108,Pinckneyville,IL,273,St. Louis,MO,2.4615384615384617
25169,62239,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25170,62240,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25171,62241,14022,Chester,IL,273,St. Louis,MO,2.4615384615384617
25172,62242,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25173,62243,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25174,62244,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25175,62245,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25176,62246,14052,Greenville,IL,273,St. Louis,MO,2.4615384615384617
25177,62248,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25178,62249,14059,Highland,IL,273,St. Louis,MO,2.4615384615384617
25179,62250,14020,Centralia,IL,273,St. Louis,MO,2.4615384615384617
25180,62252,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25181,62253,14052,Greenville,IL,273,St. Louis,MO,2.4615384615384617
25182,62254,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25183,62255,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25184,62256,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25185,62257,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25186,62258,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25187,62259,14022,Chester,IL,273,St. Louis,MO,2.4615384615384617
25188,62260,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25189,62261,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25190,62262,14052,Greenville,IL,273,St. Louis,MO,2.4615384615384617
25191,62263,14096,Nashville,IL,273,St. Louis,MO,2.4615384615384617
25192,62264,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25193,62265,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25194,62266,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25195,62268,14096,Nashville,IL,273,St. Louis,MO,2.4615384615384617
25196,62269,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25197,62271,14096,Nashville,IL,273,St. Louis,MO,2.4615384615384617
25198,62272,14022,Chester,IL,273,St. Louis,MO,2.4615384615384617
25199,62273,14059,Highland,IL,273,St. Louis,MO,2.4615384615384617
25200,62274,14108,Pinckneyville,IL,273,St. Louis,MO,2.4615384615384617
25201,62275,14059,Highland,IL,273,St. Louis,MO,2.4615384615384617
25202,62277,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25203,62278,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25204,62279,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25205,62280,14022,Chester,IL,273,St. Louis,MO,2.4615384615384617
25206,62281,14079,Maryville,IL,273,St. Louis,MO,2.4615384615384617
25207,62282,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25208,62284,14052,Greenville,IL,273,St. Louis,MO,2.4615384615384617
25209,62285,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25210,62286,14126,Sparta,IL,273,St. Louis,MO,2.4615384615384617
25211,62288,14022,Chester,IL,273,St. Louis,MO,2.4615384615384617
25212,62289,14007,Belleville,IL,273,St. Louis,MO,2.4615384615384617
25213,62292,14126,Sparta,IL,273,St. Louis,MO,2.4615384615384617
25214,62293,14013,Breese,IL,273,St. Louis,MO,2.4615384615384617
25215,62294,14079,Maryville,IL,273,St. Louis,MO,2.4615384615384617
25216,62295,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25217,62297,14126,Sparta,IL,273,St. Louis,MO,2.4615384615384617
25218,62298,14113,Red Bud,IL,273,St. Louis,MO,2.4615384615384617
25219,62301,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25220,62305,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25221,62306,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25222,62311,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25223,62312,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25224,62313,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25225,62314,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25226,62316,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25227,62319,14119,Rushville,IL,172,Springfield,IL,0.711038961038961
25228,62320,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25229,62321,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25230,62323,14066,Jacksonville,IL,172,Springfield,IL,0.711038961038961
25231,62324,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25232,62325,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25233,62326,14077,Macomb,IL,172,Springfield,IL,0.711038961038961
25234,62329,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25235,62330,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25236,62334,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25237,62336,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25238,62338,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25239,62339,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25240,62340,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25241,62341,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25242,62343,26033,Hannibal,MO,264,Columbia,MO,0.918552036199095
25243,62344,14077,Macomb,IL,172,Springfield,IL,0.711038961038961
25244,62345,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25245,62346,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25246,62347,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25247,62348,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25248,62349,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25249,62351,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25250,62352,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25251,62353,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25252,62354,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25253,62355,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25254,62356,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25255,62357,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25256,62358,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25257,62359,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25258,62360,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25259,62361,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25260,62362,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25261,62363,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25262,62365,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25263,62366,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25264,62367,14077,Macomb,IL,172,Springfield,IL,0.711038961038961
25265,62370,14109,Pittsfield,IL,172,Springfield,IL,0.711038961038961
25266,62373,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25267,62374,14077,Macomb,IL,172,Springfield,IL,0.711038961038961
25268,62375,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25269,62376,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25270,62378,14128,Springfield,IL,172,Springfield,IL,0.711038961038961
25271,62379,14112,Quincy,IL,172,Springfield,IL,0.711038961038961
25272,62380,14019,Carthage,IL,172,Springfield,IL,0.711038961038961
25273,62401,14035,Effingham,IL,172,Springfield,IL,0.711038961038961
25274,62410,14092,Mount Carmel,IL,179,Evansville,IN,1.6146341463414635
25275,62411,14035,Effingham,IL,172,Springfield,IL,0.711038961038961
25276,62413,14114,Robinson,IL,179,Evansville,IN,1.6146341463414635
25277,62414,14035,Effingham,IL,172,Springfield,IL,0.711038961038961
